Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Daily_Return_%,MA_7,MA_30,Volatility_7
2002-10-03,27.697424907558,29.5563124852465,27.697424907558,28.0692024230957,673264,0,0,2.6861538764263,27.8580848148891,30.0402411778768,2.05201877207058
2002-10-04,28.4409857447016,28.5246351354867,27.6044861639751,27.892614364624,258296,0,0,-0.629116765805859,27.8673798697335,29.9215828577677,2.06104979014548
2002-10-07,28.0784981743692,28.2550919316545,27.5301268916673,27.7717800140381,110976,0,0,-0.433212710025444,27.7970085144043,29.8026141484578,1.95128250492875
2002-10-08,27.8554261724035,28.7941619509086,27.6974196238671,28.5246238708496,227352,0,0,2.71082320409772,27.7850589752197,29.734764734904,2.20207769369089
2002-10-09,28.6268522134018,29.0822788404188,27.5579924716677,27.7996482849121,277040,0,0,-2.54157807380724,27.8182509286063,29.6418195088704,1.92304199040295
2002-10-10,28.6268712785041,28.6268712785041,27.2420004755003,27.8275489807129,173224,0,0,0.100363484871591,27.8886231013707,29.5498043060303,1.8754991633806
2002-10-11,28.60827254415,28.9521678067665,28.3387344705397,28.4130916595459,192536,0,0,2.10418344511349,28.042644228254,29.4051207860311,1.99004753298759
2002-10-14,28.9428722974374,28.9986394791077,27.9390743731199,28.2086124420166,152744,0,0,-0.719665497790345,28.0625599452427,29.2424682617188,1.79337623699546
2002-10-15,28.2086124420166,28.2086124420166,28.2086124420166,28.2086124420166,0,0,0,0,28.1077025277274,29.1315543492635,1.76722413199181
2002-10-16,31.805560066616,31.805560066616,28.0877857905153,28.2643795013428,247760,0,0,0.197695152290112,28.1780738830566,28.9995732625326,1.74704284430217
2002-10-17,28.4409732121702,28.4409732121702,27.9018970767103,28.2643795013428,144512,0,0,0,28.1408961159842,28.8740982691447,1.37531025409061
2002-10-18,28.8127502343121,29.6864266096136,28.4688549840376,28.8592224121094,512312,0,0,2.10456737866238,28.292263848441,28.8081075668335,1.10867365817433
2002-10-21,29.5377236579335,30.2905737243378,29.1845361386019,29.305362701416,646296,0,0,1.54591930072046,28.5033800942557,28.7703100840251,1.14688474304727
2002-10-22,29.5563145103104,29.5563145103104,28.0692043462696,28.2457981109619,229384,0,0,-3.6155996472376,28.4794810158866,28.6971937815348,1.84457493150225
2002-10-23,28.4409803027949,28.7755806383506,27.9019040329378,28.1156749725342,153320,0,0,-0.460681400881491,28.4662042345319,28.5940253575643,1.83191653379588
2002-10-24,28.4223871674486,28.5153315373047,27.4371791161226,27.623067855835,168744,0,0,-1.75207288169479,28.3825550079346,28.469170443217,1.94304515080654
2002-10-25,27.1397540195193,27.5765936605726,26.9724553005491,27.0561046600342,172296,0,0,-2.05249901553212,28.2099443163191,28.3551588058472,2.03428115232597
2002-10-28,26.8609156130405,27.1397486470859,26.433371060217,26.656436920166,134504,0,0,-1.47718137880555,27.9802382332938,28.2476528803508,2.03775637761758
2002-10-29,26.5820976421188,27.1025868345667,26.4333860390711,26.8888130187988,143024,0,0,0.871744784679063,27.6987511771066,28.1187703450521,1.78035209990177
2002-10-30,27.1397519342148,27.836834603758,26.9538632223366,27.3442306518555,164320,0,0,1.69370672010789,27.4185894557408,28.0366692225138,1.81597698133521
2002-10-31,27.5115368808215,27.883314406238,27.3628253033674,27.7717800140381,118928,0,0,1.56358161114916,27.3508725847517,27.9771847407023,1.60095316804402
2002-11-01,27.9019095371054,28.3666315291529,27.3349481395199,27.4836597442627,108792,0,0,-1.0374569783779,27.2605846949986,27.9242071151733,1.62936563791298
2002-11-04,27.8833112638345,27.8833112638345,27.4743565992523,27.6881275177002,56560,0,0,0.743961231291945,27.2698789324079,27.8944644292196,1.53213452077711
2002-11-05,27.4278937464487,27.7531991552154,27.2141199188248,27.3907165527344,70288,0,0,-1.07414618332604,27.3176806313651,27.8870293299357,1.34185318134261
2002-11-06,27.3907165527344,27.3907165527344,27.3907165527344,27.3907165527344,0,0,0,0,27.422577721732,27.8724682490031,1.13780697687935
2002-11-07,27.8832972305749,29.3704064162055,27.8832972305749,28.2364845275879,204880,0,0,3.0877906141126,27.6151022229876,27.8715384165446,1.5325467715166
2002-11-08,27.6974281042665,28.0599106564643,27.5301293375406,27.7439002990723,77664,0,0,-1.74449559411107,27.6721978868757,27.8427260716756,1.70624466670761
2002-11-11,27.8833077878368,27.8833077878368,27.2698744492171,27.3256416320801,66568,0,0,-1.50756981708938,27.6084638323103,27.8346706390381,1.69797993374447
2002-11-12,27.1397540097309,27.8833089141071,27.1397540097309,27.4650592803955,106864,0,0,0.510208141468671,27.6058066231864,27.8390078226725,1.67421761638325
2002-11-13,27.6044855606027,27.6788399426891,27.0839963766842,27.2327079772949,106264,0,0,-0.845988718715207,27.5407466888428,27.8355999628703,1.664645407628
2002-11-14,27.6602460272582,28.1807350843838,27.241996347924,27.6044788360596,211856,0,0,1.36516302041874,27.5712841578892,27.8201091766357,1.71188229485735
2002-11-15,28.2179117557017,28.3759154853951,27.8833114510022,28.1993217468262,154144,0,0,2.15487825109582,27.6867991856166,27.8303327560425,1.8721983513163
2002-11-18,28.4409755563658,28.8034580108753,28.1342602878817,28.4874477386475,217672,0,0,1.02174794985528,27.7226510729109,27.8541883468628,1.5117968897242
2002-11-19,28.4874477386475,28.4874477386475,28.4874477386475,28.4874477386475,0,0,0,0,27.8288721357073,27.8529491424561,1.27538821863734
2002-11-20,28.4409803328382,29.649257275083,28.4409803328382,29.4261913299561,406128,0,0,3.29528850713798,28.1289506639753,27.9071672439575,1.37523214352805
2002-11-21,29.9745637178421,33.255499325096,29.9745637178421,31.9728679656982,2664024,0,0,8.65445550593444,28.7729233333043,28.045344543457,3.1373118418058
2002-11-22,30.7738942212129,33.5901086641488,30.7738942212129,31.4802722930908,1184016,0,0,-1.54066777223706,29.3797182355608,28.1475838979085,3.25961903238859
2002-11-25,31.7869704972379,32.1215707539699,31.0434156318055,31.424488067627,428920,0,0,-0.177203757783595,29.9254338400705,28.2547797520955,3.37063488696421
2002-11-26,31.6940362470008,32.3074697739077,31.0620155443923,31.2386093139648,367496,0,0,-0.591509249926658,30.3596177782331,28.3557796478272,3.49564846229546
2002-11-27,31.786966062969,31.786966062969,30.4020958865772,30.5786895751953,301128,0,0,-2.11251317924234,30.6583666120257,28.4329233169556,3.76122046138018
2002-11-28,30.8761192620254,32.5119378208203,30.8668242582156,31.8241500854492,447680,0,0,4.07296887981816,31.1350383758545,28.5515823364258,3.88028529895924
2002-11-29,31.8241500854492,31.8241500854492,31.8241500854492,31.8241500854492,0,0,0,0,31.4776039123535,28.6504132588704,3.8481983041679
2002-12-02,33.3670280576564,36.434192196661,33.069604945966,35.2352104187012,1388680,0,0,10.718464826533,31.9436528342111,28.8480748494466,4.53378367669563
2002-12-03,36.0624298830449,38.9808836928903,34.7797982021923,37.2521171569824,4082608,0,0,5.72412287116859,32.7682021004813,29.148285484314,4.55814130456513
2002-12-04,36.6014885510115,38.0607161661949,35.5140412195537,36.0066452026367,2594928,0,0,-3.34335884614885,33.4227959769113,29.4113178253174,5.0054433050548
2002-12-05,35.7835883507677,38.0049585927876,35.7835883507677,36.9175109863281,1720264,0,0,2.52971577486676,34.2340676443917,29.7211325963338,4.86624813001058
2002-12-06,37.5495320276213,38.4232086906794,36.9082163300806,37.8841323852539,1139968,0,0,2.61832765292265,35.277702331543,30.0820668538411,4.42535957392504
2002-12-09,37.7354107689612,38.4603756540857,35.709224822838,36.0624122619629,975768,0,0,-4.80866264737295,35.8831683567592,30.3955993652344,5.31363020995643
2002-12-10,35.4118213923536,37.5495428937292,35.1515781702397,36.8896369934082,837808,0,0,2.29386965418792,36.6068093436105,30.728960164388,5.24580141098508
2002-12-11,37.921300189795,40.1426699032333,37.7354114633744,38.6276779174805,3286400,0,0,4.7114611737243,37.0914475577218,31.1050750732422,3.96378498136993
2002-12-12,38.6648505672919,40.1519602044954,38.6648505672919,38.9436836242676,2568024,0,0,0.81808103366241,37.3330999101911,31.4774718602498,3.47292414741247
2002-12-13,39.4084112884424,39.9103102988852,38.8693350987885,39.1016960144043,1112288,0,0,0.405745875663022,37.7752500261579,31.8647397359212,3.00508952718646
2002-12-16,39.5943047537153,39.9103150694388,37.1963409525019,37.4194068908691,1231456,0,0,-4.30234310786783,37.8469494410924,32.1891157150269,3.56725518000194
2002-12-17,38.125786514308,38.125786514308,36.3598432617119,36.7316207885742,855656,0,0,-1.83804650966488,37.682304927281,32.5004791895549,3.47007603184441
2002-12-18,37.1405603228099,37.7168135520899,36.1367597086367,36.3877105712891,618096,0,0,-0.936278361536758,37.7287761143276,32.8003789901733,2.91173005601422
2002-12-19,37.1219735620579,40.4307930552458,36.7130189812002,39.4641723632813,3770256,0,0,8.45467259053006,38.0965668814523,33.1746352513631,4.2746895113306
2002-12-20,39.966079669626,40.8583462016307,39.0366359563789,39.7894859313965,2952072,0,0,0.824326341169912,38.2625394548689,33.5761547724406,3.95986406267682
2002-12-23,39.9660812524432,39.9753762572312,38.1071937523296,38.3767318725586,1277744,0,0,-3.55057127723063,38.1815463474819,33.9445244471232,4.23419566548892
2002-12-24,38.4789684085917,40.1519670350522,38.3395518563866,39.9567832946777,1729840,0,0,4.11721203193165,38.3037016732352,34.3609152475993,4.53484412260388
2002-12-25,39.9567832946777,39.9567832946777,39.9567832946777,39.9567832946777,0,0,0,0,38.6661840166364,34.785051091512,4.05854386466979
2002-12-26,40.2635052973147,41.6019037603676,39.5943046475696,41.0907096862793,2894448,0,0,2.83788207684028,39.2889110020229,35.2345921198527,3.89305416983747
2002-12-27,41.3788382467745,41.5461369927071,39.9939647445344,40.1612663269043,956984,0,0,-2.26193065651857,39.8279903956822,35.6333236058553,4.0696692580181
2002-12-30,40.1519716611054,42.9217130161159,39.2318228778259,42.4941711425781,4253744,0,0,5.80884277075446,40.2608473641532,36.1002143859863,3.37916581769384
2002-12-31,42.7730131116935,45.4219284557784,41.6390903210539,44.6969604492188,9998480,0,0,5.18374461111322,40.9619151524135,36.6405314763387,3.70369740881571
2003-01-01,44.6039935260284,46.0818081412452,44.6039935260284,45.4219055175781,6027072,0,0,1.62191133596881,41.9683685302734,37.1737219492594,2.90322243717555
2003-01-02,45.7472170860293,46.7881922607545,43.0611226978285,43.349250793457,5325328,0,0,-4.56311706984416,42.4530067443848,37.5529347101847,3.79919770067782
2003-01-03,44.6133152697199,45.3940477196523,43.4979823879769,43.8790550231934,4198040,0,0,1.22217620844394,43.0133312770299,37.9662274678548,3.76100916915984
2003-01-06,44.5575379189354,44.7527216961125,42.2896954760772,42.577823638916,4121520,0,0,-2.96549545925624,43.2257761274065,38.3380053202311,4.02351347926596
2003-01-07,43.126206499139,43.497984141373,41.6855681354824,42.0852279663086,2650800,0,0,-1.15693013523873,43.5006277901786,38.6995592753093,3.91369958920954
2003-01-08,42.6428743741383,43.981275525863,42.326864094151,43.5909080505371,2648456,0,0,3.57769259426108,43.6573044913156,39.133299891154,3.50076299805377
2003-01-09,43.8697477434809,44.7248371815305,43.4607930351936,44.0184593200684,2630400,0,0,0.980826710550664,43.5603757585798,39.5397768656413,2.84621890723801
2003-01-10,44.6133009002274,44.6133009002274,41.0907095839344,41.3230705261231,1702816,0,0,-6.12331470837386,42.9748279026576,39.8564075469971,3.46557674389969
2003-01-13,41.8063885690483,42.196756170398,40.3378682333761,41.7413291931152,2421496,0,0,1.01216744464276,42.7451248168945,40.0732781728109,3.21984839354516
2003-01-14,42.1781475337733,43.5909028767193,42.0108488278829,42.2989768981934,2239360,0,0,1.33596058356977,42.519399370466,40.2415068308512,3.23022241060945
2003-01-15,42.6428546986023,43.5908879375758,42.4012017254529,43.1447563171387,2759760,0,0,1.99952689395055,42.6003897530692,40.4794438680013,3.13648139751062
2003-01-16,43.470080154718,44.7620062463573,42.7729974250814,43.7582054138184,2842656,0,0,1.4218392895083,42.8393865312849,40.7074670155843,3.09731752249078
2003-01-17,43.2191344911357,43.8697451178839,42.5871138740122,42.7730026245117,1284144,0,0,-2.25146982146467,42.7225428989955,40.8704293568929,2.94330159423938
2003-01-20,42.5685042906824,42.7358029546304,41.0999849715608,41.4067001342773,928872,0,0,-3.19431044443766,42.3494344438825,41.0485722859701,3.07656936258496
2003-01-21,41.4624861982132,42.0573296301142,40.151969945214,40.3285636901856,1147240,0,0,-2.60377291741559,42.2073620387486,41.1632031758626,2.24123144616985
2003-01-22,40.6724705388442,41.4532029417602,40.2077485327707,40.5051689147949,1081352,0,0,0.437915979269943,42.0307677132743,41.2257862091064,2.19411315053253
2003-01-23,39.9660810885078,40.5051573267547,38.4975611040166,39.0180473327637,1001872,0,0,-3.67143656445305,41.5620634896415,41.2282649993897,2.34214389989423
2003-01-24,39.1295743856943,39.7615948801522,37.0940935300678,37.6238746643066,1436848,0,0,-3.57314823206526,40.7733661106655,41.1790042877197,2.03016284096097
2003-01-27,35.6906295559093,37.1591491166039,34.4079986908184,35.0028419494629,916832,0,0,-6.96640826663793,39.5225999014718,41.0984521230062,2.19808106792149
2003-01-28,35.7928724630667,37.7354089578978,34.3894121044881,37.4472808837891,2043224,0,0,6.98354418722758,38.76178250994,41.1223074595133,4.43634892816477
2003-01-29,37.5681048712668,38.107180930341,36.0995825384309,36.3877105712891,1370440,0,0,-2.82949866450434,38.0447840009417,41.1223074595133,4.41932523994901
2003-01-30,36.2669072298761,37.9956708586564,36.2669072298761,36.9454002380371,1203464,0,0,1.53263191883273,37.5614749363491,41.0383483886719,4.55984198428469
2003-01-31,36.2483033988589,37.2613964393858,35.8207587402004,36.0531196594238,1083040,0,0,-2.41513306897305,36.9254678998675,40.9138028462728,4.52105307365685
2003-02-03,36.2947738875886,39.0180425991249,36.1553573425658,38.8042716979981,1566808,0,0,7.63082935558144,36.8949285234724,40.9280541737874,5.54476877087684
2003-02-04,38.8507443640394,39.7615980016359,37.1870408066466,37.5867004394531,1311144,0,0,-3.13772480519906,36.8896179199219,40.8490514119466,5.49958288287384
2003-02-05,36.9918764151095,37.5495428937292,36.3133833340308,36.8896369934082,845080,0,0,-1.85454811913537,37.1591600690569,40.7468132019043,4.68120540019466
2003-02-06,36.9453908695837,37.846952485756,36.5271411616261,37.6331787109375,946624,0,0,2.01558426194912,37.1857169015067,40.6315621693929,3.90806621142454
2003-02-07,37.2799935531913,38.5998021240783,36.8524488130413,37.2706985473633,1023440,0,0,-0.963193054613987,37.3118580409459,40.5352099100749,3.73183610009123
2003-02-10,36.8059638209675,37.3450399342758,35.913697464081,36.0345268249512,449688,0,0,-3.31673880713879,37.1817332676479,40.3198884328206,3.93156275248286
2003-02-11,36.0624082864198,36.9825567965437,35.5047421788978,35.7092208862305,701960,0,0,-0.902761788162165,37.1326048714774,40.0202971140544,3.83580431645716
2003-02-12,36.0810047334111,36.2483034609638,34.9656723192276,35.2352104187012,459064,0,0,-1.32741755704918,36.622738974435,39.6807406107585,1.77931194003962
2003-02-13,35.2352104187012,35.2352104187012,35.2352104187012,35.2352104187012,0,0,0,0,36.2868118286133,39.4102725982666,1.64563882571466
2003-02-14,33.9339916605044,35.5791053855113,33.1346694733823,33.4506797790527,790336,0,0,-5.06462319493144,35.7955322265625,39.0626600901286,2.27905660574878
2003-02-17,34.3894037711692,35.6906244544026,34.0455085988831,35.5790901184082,795272,0,0,6.36283134876172,35.5020909990583,38.8293689727783,3.57679983486785
2003-02-18,36.1367785062142,36.434201695446,35.1887474088586,35.3653411865234,819688,0,0,-0.600771214703366,35.2298970903669,38.6053727467855,3.57573048882997
2003-02-19,35.8765266003131,36.0345331629203,35.2537981905514,35.3839225769043,455960,0,0,0.0525412444994045,35.1369536263602,38.3318065643311,3.38535410203601
2003-02-20,34.5009438583477,35.4954467015945,34.0733992810136,35.2723808288574,542944,0,0,-0.315232851316716,35.0745479038784,38.040270614624,3.37261740502284
2003-02-21,35.3188640946407,35.6534644270353,34.519541866264,34.6589584350586,494544,0,0,-1.73910118734307,34.9922261919294,37.8181335449219,3.40050273326466
2003-02-24,35.4954247964554,35.4954247964554,34.575276866489,34.8726997375488,326488,0,0,0.616698574167263,34.9404389517648,37.5891792297363,3.41409641819865
2003-02-25,33.7480981275469,34.9470798200429,33.7480981275469,34.0548133850098,264440,0,0,-2.34534853537138,35.0267437526158,37.3143737792969,2.86544041200029
2003-02-26,34.4080099897588,34.9099090654157,33.1997330715595,33.4599761962891,422312,0,0,-1.74670517790163,34.7240131923131,36.9915477752686,1.0910382685297
2003-02-27,33.2740857167381,34.5381297637675,33.2369085346214,33.9711685180664,280480,0,0,1.52777252075282,34.5248456682478,36.6653132120768,1.42386950915448
2003-02-28,35.2352097155111,36.062414005568,34.2407038648034,35.7278137207031,694688,0,0,5.17098845658637,34.5739729745047,36.4304735819499,2.61195214555918
2003-03-03,34.408023057385,36.4249151311161,34.408023057385,35.3374671936035,500896,0,0,-1.09255643278673,34.5832710266113,36.2281658172607,2.65208707262575
2003-03-04,34.9470832457267,34.9470832457267,34.2035282830516,34.4544792175293,255760,0,0,-2.49873023223933,34.5540597098214,36.0323630015055,2.75145915622883
2003-03-05,34.0734059295914,34.9470824228759,33.4135003484678,34.5938949584961,471552,0,0,0.404637493100957,34.514230455671,35.8353205362956,2.74401972601954
2003-03-06,34.8727427432317,34.8727427432317,33.4599866181139,33.6551704406738,265080,0,0,-2.71355543788433,34.4571386064802,35.6565579732259,2.79762428452608
2003-03-07,34.1849431613082,34.1849431613082,32.5770064592361,32.716423034668,518664,0,0,-2.78931110350682,34.3509167262486,35.492976252238,2.9226630578684
2003-03-10,32.5955954110369,32.9023107324423,30.0210349338386,30.5043468475342,346400,0,0,-6.76136319911795,33.8556564876011,35.343026415507,3.65383964179471
2003-03-11,29.7422041027573,32.3074697739077,29.4261937514531,31.2386093139648,497168,0,0,2.4070748673972,33.2143415723528,35.1360706965129,2.88527621763692
2003-03-12,32.1029852875711,32.1029852875711,30.6344653552474,30.7738819122314,481872,0,0,-1.48766994414712,32.5624008178711,34.9489430745443,2.87151481008889
2003-03-13,31.3873157816842,31.7683854404384,30.4857542323123,31.1735420227051,390112,0,0,1.2986990449027,32.0936955043248,34.7565478006999,3.09401134563365
2003-03-14,31.1735420227051,31.1735420227051,31.1735420227051,31.1735420227051,0,0,0,0,31.6050736563546,34.5938952128092,3.05874855124595
2003-03-17,30.3184547876905,31.9728634477983,29.9466773057394,31.0805969238281,373856,0,0,-0.298153795963452,31.2372774396624,34.3364393870036,3.02656836033064
2003-03-18,31.0805969238281,31.0805969238281,31.0805969238281,31.0805969238281,0,0,0,0,31.0035879952567,34.1195692698161,2.9481703337355
2003-03-19,31.8799168039363,32.1587498955159,30.7181122556879,31.0155353546143,374256,0,0,-0.209331787846045,31.0766149248396,33.9237658818563,1.25222969283304
2003-03-20,31.1363624746453,31.9728617650089,30.4857519154736,31.768383026123,537616,0,0,2.42732444531799,31.1522968837193,33.7282726923625,1.25806824446656
2003-03-21,31.7683830261231,31.7683830261231,31.7683830261231,31.768383026123,0,0,0,0,31.2943684714181,33.5448621749878,1.01909955976123
2003-03-24,32.2516895141073,32.5305225646616,30.6716355609666,30.92258644104,328920,0,0,-2.66238475023268,31.2585176740374,33.3744641621908,1.47389191335841
2003-03-25,31.5824910508218,31.5824910508218,29.8351382916783,30.4764537811279,351496,0,0,-1.44274044075436,31.1589336395264,33.2000385920207,1.55521708441705
2003-03-26,31.4151911906671,31.4151911906671,29.8351371958702,30.3370361328125,260264,0,0,-0.45746020621914,31.0527106693813,33.0367661158244,1.5561428800541
2003-03-27,30.0953899617018,30.4857575033316,29.7422024422748,30.0489177703857,241056,0,0,-0.949724822047215,30.9053279331752,32.8638896942139,1.56345782400552
2003-03-28,30.8575330421155,30.8575330421155,29.742200522521,29.8723220825195,218000,0,0,-0.587694003543304,30.7420117514474,32.7446111043294,1.559454406984
2003-03-31,24.146938217479,29.5284177325244,24.146938217479,28.5432071685791,230712,0,0,-4.44931903944016,30.2812723432268,32.5100816726685,1.555878446664
2003-04-02,28.5432071685791,28.5432071685791,28.5432071685791,28.5432071685791,0,0,0,0,29.8205329350063,32.2826772054036,1.555878446664
2004-05-06,88.2042002439036,91.0854754889626,84.6165501111409,86.1687164306641,19760,0,0,201.888697796792,37.7128372192383,33.9755036671956,76.8176541402237
2004-05-07,86.4382503261554,86.4382503261554,82.6089417577768,83.1480178833008,31344,0,0,-3.5055628916022,45.2373463766916,35.5713582356771,76.9519891927981
2004-05-10,82.5345933989324,83.2781482944183,81.4285532227477,82.6089477539063,4904,0,0,-0.648325892928825,52.7047623225621,37.169691212972,76.9635462551713
2004-05-11,84.765250892526,84.765250892526,77.1438138605225,78.3056182861328,21032,0,0,-5.20927766879823,59.5985766819545,38.6174551645915,77.2413184305779
2004-05-12,76.02850687126,80.8616148875259,68.0352897674356,73.202995300293,134928,0,0,-6.51629231403882,65.7886728559222,39.9223945617676,77.623028336013
2004-05-13,66.9292603173008,74.355520162701,65.9905241443971,71.2511749267578,55456,0,0,-2.66631217141923,71.8898111070905,41.1821011861165,77.5095409428077
2004-05-14,72.4966207019292,73.4260645570821,65.0610698607057,66.2042846679688,31144,0,0,-7.08323794516649,77.2699650355748,42.2565383911133,77.9534311643886
2004-05-17,63.2021617377425,63.2021617377425,53.182761349775,55.4227180480957,33968,0,0,-16.2853003758674,72.8776795523507,42.9130352020264,5.06339256517784
2004-05-18,59.6702746010147,61.3432729543142,55.7666117766493,59.5122680664063,29128,0,0,7.37883337796903,69.5011438642229,43.7188618977865,7.18108453753188
2004-05-19,62.8303721681838,65.8045909690445,61.0644297551727,63.6111068725586,39960,0,0,6.887384634003,66.787166595459,44.6907494862874,8.31785671069498
2004-05-20,64.13161037214,64.13161037214,61.3432794863948,62.0961265563965,32104,0,0,-2.38162860331498,64.4715249197824,45.6074905395508,8.28145271038397
2004-05-21,60.4324431209554,61.3432970024778,58.759444111797,60.0699577331543,31176,0,0,-3.26295525277569,62.5953766959054,46.4879834493001,8.13815716261001
2004-05-24,60.0420531963916,66.9106432847566,60.0420531963916,66.6132202148438,54792,0,0,10.8927369497349,61.9328117370606,47.6178766886393,9.57527354579392
2004-05-25,65.2469573020935,65.2469573020935,61.7150707244873,63.9457359313965,32648,0,0,-4.00443676922387,61.6101619175502,48.7325896581014,9.29170451430697
2004-05-26,65.9904787397868,66.919922102319,63.9457033422159,64.4847793579102,18416,0,0,0.842970088094663,62.9047421046666,49.8407953262329,5.99162768617536
